fighter,cluster,archetype,current_age,cum_fights,career_win_rate_traj,career_finish_rate,win_rate_l5_vs_career,finish_rate_trend,fights_since_finish,longest_lose_streak_ever
Fabio Cherant,0,Fading Contender,31.5,11,0.6363636363636364,0.45454545454545453,-0.23636363636363633,-0.45454545454545453,4.0,3
Fabio Maldonado,1,Veteran Contender,46.1,46,0.6086956521739131,0.45652173913043476,-0.20869565217391306,-0.056521739130434734,2.0,4
Fabricio Camoes,4,Active Performer,47.4,23,0.6086956521739131,0.4782608695652174,-0.008695652173913104,-0.07826086956521738,1.0,2
Fabricio Werdum,1,Veteran Contender,48.8,35,0.6857142857142857,0.5142857142857142,-0.2857142857142857,-0.3142857142857142,0.0,2
Fares Ziam,2,Elite Finisher,29.0,21,0.8095238095238095,0.5238095238095238,0.19047619047619047,-0.3238095238095238,0.0,1
Farid Basharat,2,Elite Finisher,29.0,14,1.0,0.5,0.0,-0.3,2.0,0
Fatima Kline,2,Elite Finisher,29.0,10,0.9,0.6,-0.09999999999999998,0.0,0.0,1
Felice Herrig,3,Veteran Contender,41.6,23,0.6086956521739131,0.21739130434782608,-0.20869565217391306,-0.21739130434782608,5.0,3
Felicia Spencer,0,Fading Contender,35.4,11,0.7272727272727273,0.5454545454545454,-0.32727272727272727,-0.1454545454545454,1.0,2
Felipe Arantes,4,Active Performer,38.3,30,0.6,0.43333333333333335,-0.19999999999999996,-0.033333333333333326,1.0,3
Felipe Bunes,4,Active Performer,29.0,22,0.6363636363636364,0.5,-0.036363636363636376,-0.09999999999999998,0.0,3
Felipe Colares,3,Veteran Contender,32.1,14,0.7142857142857143,0.5,-0.3142857142857143,-0.5,6.0,2
Felipe Franco,2,Elite Finisher,29.0,11,0.9090909090909091,0.9090909090909091,-0.10909090909090902,-0.10909090909090902,0.0,1
Felipe Lima,2,Elite Finisher,29.0,16,0.9375,0.5,0.0625,0.09999999999999998,0.0,1
Felipe Olivieri,1,Veteran Contender,41.1,23,0.6521739130434783,0.6086956521739131,-0.25217391304347825,-0.20869565217391306,1.0,2
Felipe Silva,1,Veteran Contender,42.0,13,0.6923076923076923,0.6153846153846154,-0.4923076923076923,-0.4153846153846154,1.0,2
Felipe dos Santos,3,Veteran Contender,29.0,13,0.6923076923076923,0.46153846153846156,-0.29230769230769227,-0.26153846153846155,6.0,2
Feng Xiaocan,0,Fading Contender,29.0,15,0.6666666666666666,0.3333333333333333,-0.2666666666666666,-0.1333333333333333,3.0,3
Fernando Bruno,3,Veteran Contender,44.2,22,0.7727272727272727,0.36363636363636365,-0.3727272727272727,-0.36363636363636365,7.0,2
Fernando Padilla,2,Elite Finisher,29.0,21,0.7619047619047619,0.6666666666666666,0.03809523809523818,-0.06666666666666665,1.0,2
Fernie Garcia,0,Fading Contender,29.0,14,0.7142857142857143,0.2857142857142857,-0.3142857142857143,-0.08571428571428569,2.0,3
Filip Pejic,0,Fading Contender,33.8,28,0.6071428571428571,0.5,-0.20714285714285707,-0.3,2.0,3
Forrest Griffin,1,Veteran Contender,47.2,25,0.72,0.4,-0.31999999999999995,-0.4,5.0,2
Forrest Petz,4,Active Performer,50.6,35,0.7142857142857143,0.5142857142857142,0.08571428571428574,0.2857142857142858,0.0,2
Francimar Barroso,1,Veteran Contender,46.2,34,0.7352941176470589,0.47058823529411764,0.06470588235294117,-0.47058823529411764,4.0,2
Francis Carmont,3,Veteran Contender,44.6,36,0.6944444444444444,0.5277777777777778,-0.09444444444444444,-0.3277777777777778,9.0,3
Francis Marshall,0,Fading Contender,29.0,11,0.7272727272727273,0.45454545454545453,-0.32727272727272727,-0.2545454545454545,3.0,2
Francis Ngannou,2,Elite Finisher,39.7,20,0.85,0.8,0.15000000000000002,0.0,0.0,2
Francisco Figueiredo,1,Veteran Contender,36.5,20,0.65,0.55,-0.25,-0.35000000000000003,0.0,1
Francisco Prado,0,Fading Contender,29.0,16,0.75,0.75,-0.55,-0.55,2.0,3
Francisco Rivera,3,Veteran Contender,44.6,29,0.5517241379310345,0.3448275862068966,-0.15172413793103445,-0.3448275862068966,5.0,3
Francisco Trevino,1,Veteran Contender,44.4,15,0.8666666666666667,0.5333333333333333,-0.2666666666666667,-0.5333333333333333,5.0,2
Francisco Trinaldo,1,Veteran Contender,47.7,37,0.7567567567567568,0.3783783783783784,-0.15675675675675682,-0.1783783783783784,3.0,1
Frank Camacho,1,Veteran Contender,37.0,31,0.7096774193548387,0.6129032258064516,-0.5096774193548388,-0.4129032258064516,1.0,2
Frank Mir,1,Veteran Contender,47.0,31,0.5806451612903226,0.45161290322580644,-0.3806451612903226,-0.25161290322580643,3.0,4
Frankie Edgar,3,Veteran Contender,44.6,35,0.6857142857142857,0.3142857142857143,-0.4857142857142857,-0.3142857142857143,6.0,3
Frankie Perez,1,Veteran Contender,37.0,14,0.7142857142857143,0.5,-0.3142857142857143,-0.3,1.0,2
Frankie Saenz,3,Veteran Contender,45.7,18,0.6666666666666666,0.2777777777777778,-0.2666666666666666,-0.2777777777777778,8.0,3
Fredson Paixao,1,Veteran Contender,47.0,15,0.6666666666666666,0.4,-0.2666666666666666,-0.2,1.0,2
Fredy Serrano,4,Active Performer,46.6,5,0.6,0.4,0.0,0.0,1.0,2
Gabe Green,0,Fading Contender,29.0,21,0.7142857142857143,0.6190476190476191,-0.3142857142857143,-0.41904761904761906,1.0,2
Gabe Ruediger,1,Veteran Contender,48.7,25,0.68,0.64,-0.28,-0.24,2.0,3
Gabriel Benitez,0,Fading Contender,29.0,36,0.6666666666666666,0.5555555555555556,-0.4666666666666666,-0.35555555555555557,1.0,2
Gabriel Bonfim,2,Elite Finisher,29.0,20,0.95,0.85,-0.1499999999999999,-0.44999999999999996,0.0,1
Gabriel Gonzaga,1,Veteran Contender,47.0,28,0.6071428571428571,0.5714285714285714,-0.4071428571428571,-0.5714285714285714,4.0,3
Gabriel Miranda,0,Fading Contender,29.0,26,0.6538461538461539,0.6538461538461539,-0.45384615384615384,-0.45384615384615384,1.0,2
Gabriel Santos,0,Fading Contender,29.0,14,0.8571428571428571,0.5,-0.2571428571428571,-0.3,3.0,2
Gabriel Silva,0,Fading Contender,31.7,12,0.75,0.3333333333333333,-0.35,-0.1333333333333333,3.0,2
Gabriella Fernandes,2,Elite Finisher,29.0,15,0.8,0.4666666666666667,0.0,-0.06666666666666665,0.0,2
Gadzhi Omargadzhiev,0,Fading Contender,33.2,18,0.8333333333333334,0.7222222222222222,-0.43333333333333335,-0.3222222222222222,1.0,2
Gadzhimurad Antigulov,1,Veteran Contender,39.2,30,0.6666666666666666,0.6666666666666666,-0.4666666666666666,-0.4666666666666666,0.0,5
Gaetano Pirrello,2,Elite Finisher,34.0,24,0.6666666666666666,0.625,-0.06666666666666665,-0.025000000000000022,2.0,2
Galore Bofando,4,Active Performer,44.0,8,0.625,0.5,-0.025000000000000022,0.09999999999999998,0.0,1
Garett Whiteley,1,Veteran Contender,45.4,9,0.7777777777777778,0.7777777777777778,-0.1777777777777778,-0.1777777777777778,1.0,2
Garreth McLellan,1,Veteran Contender,43.7,19,0.6842105263157895,0.631578947368421,-0.4842105263157895,-0.431578947368421,2.0,3
Garrett Armfield,0,Fading Contender,29.0,14,0.7142857142857143,0.5714285714285714,-0.11428571428571432,-0.17142857142857137,1.0,1
Gasan Umalatov,4,Active Performer,43.7,25,0.72,0.44,-0.12,-0.03999999999999998,1.0,2
Gaston Bolanos,0,Fading Contender,29.0,12,0.6666666666666666,0.5,-0.06666666666666665,-0.3,2.0,2
Gauge Young,0,Fading Contender,29.0,14,0.7857142857142857,0.5,-0.18571428571428572,-0.3,2.0,1
Gavin Tucker,2,Elite Finisher,29.0,16,0.875,0.6875,-0.07499999999999996,-0.08750000000000002,1.0,1
Geane Herrera,0,Fading Contender,36.0,12,0.75,0.5833333333333334,-0.35,-0.18333333333333335,1.0,2
Gegard Mousasi,2,Elite Finisher,40.8,59,0.8305084745762712,0.6779661016949152,-0.03050847457627115,-0.2779661016949152,0.0,1
Genaro Valdez,2,Elite Finisher,29.0,12,0.8333333333333334,0.8333333333333334,-0.2333333333333334,-0.2333333333333334,1.0,2
Geoff Neal,0,Fading Contender,29.0,24,0.6666666666666666,0.5,-0.4666666666666666,-0.3,0.0,3
George Roop,4,Active Performer,44.5,28,0.5357142857142857,0.2857142857142857,-0.13571428571428568,-0.08571428571428569,3.0,2
George Sotiropoulos,1,Veteran Contender,48.8,21,0.6666666666666666,0.42857142857142855,-0.6666666666666666,-0.42857142857142855,4.0,5
George Sullivan,3,Veteran Contender,45.2,28,0.6428571428571429,0.39285714285714285,-0.4428571428571429,-0.39285714285714285,7.0,4
Georges St-Pierre,1,Veteran Contender,45.0,27,0.9259259259259259,0.48148148148148145,0.07407407407407407,-0.48148148148148145,6.0,1
Gerald Harris,1,Veteran Contender,46.5,34,0.7352941176470589,0.5,-0.5352941176470589,-0.3,3.0,4
Gerald Meerschaert,0,Fading Contender,29.0,58,0.6551724137931034,0.6206896551724138,-0.2551724137931034,-0.2206896551724138,2.0,3
Geraldo de Freitas,4,Active Performer,34.6,22,0.6363636363636364,0.5,-0.23636363636363633,-0.09999999999999998,1.0,2
Germaine De Randamie,4,Active Performer,29.0,14,0.7142857142857143,0.35714285714285715,0.08571428571428574,0.04285714285714287,1.0,1
Germaine de Randamie,4,Active Performer,29.0,14,0.7142857142857143,0.35714285714285715,0.08571428571428574,0.04285714285714287,1.0,1
Gian Villante,3,Veteran Contender,40.7,30,0.5666666666666667,0.4,-0.36666666666666664,-0.4,7.0,3
Gianni Vazquez,4,Active Performer,29.0,18,0.7222222222222222,0.3888888888888889,0.2777777777777778,0.21111111111111108,0.0,3
Giga Chikadze,0,Fading Contender,29.0,20,0.75,0.5,-0.35,-0.3,3.0,2
Gilbert Burns,0,Fading Contender,29.0,32,0.71875,0.46875,-0.51875,-0.46875,4.0,4
Gilbert Melendez,3,Veteran Contender,44.1,29,0.7586206896551724,0.41379310344827586,-0.5586206896551724,-0.41379310344827586,7.0,4
Gilbert Smith,1,Veteran Contender,44.6,18,0.6666666666666666,0.4444444444444444,-0.2666666666666666,-0.0444444444444444,1.0,2
Gilbert Urbina,0,Fading Contender,29.0,10,0.7,0.4,-0.29999999999999993,-0.2,0.0,1
Gilbert Yvel,1,Veteran Contender,49.9,57,0.6842105263157895,0.6842105263157895,-0.08421052631578951,-0.08421052631578951,0.0,3
Gillian Robertson,4,Active Performer,29.0,25,0.64,0.48,0.16000000000000003,-0.07999999999999996,2.0,2
Gina Mazany,4,Active Performer,37.7,13,0.5384615384615384,0.38461538461538464,-0.1384615384615384,0.015384615384615385,1.0,2
Glaico Franca,0,Fading Contender,29.0,33,0.7272727272727273,0.6666666666666666,-0.5272727272727273,-0.4666666666666666,1.0,2
Gleison Tibau,3,Veteran Contender,42.6,58,0.6724137931034483,0.3275862068965517,-0.27241379310344827,-0.3275862068965517,5.0,4
Gloria de Paula,3,Veteran Contender,30.9,12,0.5,0.25,-0.3,-0.25,5.0,2
Glover Teixeira,2,Elite Finisher,29.0,42,0.8095238095238095,0.6904761904761905,-0.00952380952380949,-0.09047619047619049,0.0,2
Godofredo Pepey,2,Elite Finisher,38.9,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Gokhan Saki,4,Active Performer,42.6,2,0.5,0.5,0.0,0.0,1.0,1
Goran Reljic,1,Veteran Contender,42.1,32,0.65625,0.4375,-0.25625,-0.2375,1.0,4
Grant Dawson,0,Fading Contender,29.0,28,0.8571428571428571,0.6785714285714286,-0.2571428571428571,-0.4785714285714286,0.0,2
Gray Maynard,3,Veteran Contender,47.0,21,0.6190476190476191,0.09523809523809523,-0.21904761904761905,-0.09523809523809523,16.0,4
Greg Hardy,1,Veteran Contender,37.8,13,0.5384615384615384,0.46153846153846156,-0.1384615384615384,-0.26153846153846155,2.0,3
Greg Soto,1,Veteran Contender,39.9,12,0.75,0.5,-0.35,-0.3,0.0,1
Gregor Gillespie,2,Elite Finisher,39.5,14,0.9285714285714286,0.7857142857142857,-0.12857142857142856,0.014285714285714346,0.0,1
Gregory Rodrigues,2,Elite Finisher,29.0,25,0.76,0.6,0.040000000000000036,-0.19999999999999996,0.0,1
Grigorii Popov,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Guido Cannetti,4,Active Performer,29.0,19,0.5263157894736842,0.42105263157894735,-0.12631578947368416,-0.021052631578947323,0.0,4
Guilherme Pat,2,Elite Finisher,29.0,7,1.0,0.5714285714285714,0.0,-0.17142857142857137,1.0,0
Guilherme Vasconcelos,2,Elite Finisher,40.1,15,0.6666666666666666,0.6666666666666666,-0.06666666666666665,-0.06666666666666665,0.0,1
Gunnar Nelson,0,Fading Contender,29.0,25,0.76,0.68,-0.16000000000000003,-0.28,3.0,2
Guram Kutateladze,0,Fading Contender,29.0,18,0.7222222222222222,0.4444444444444444,-0.3222222222222222,-0.4444444444444444,4.0,2
Gustavo Lopez,4,Active Performer,36.9,26,0.6153846153846154,0.5769230769230769,-0.015384615384615441,0.023076923076923106,0.0,2
Guto Inocente,4,Active Performer,40.0,17,0.6470588235294118,0.5882352941176471,0.15294117647058825,0.21176470588235297,0.0,2
Hacran Dias,3,Veteran Contender,41.9,41,0.6829268292682927,0.36585365853658536,-0.4829268292682927,-0.16585365853658535,7.0,4
Hailey Cowan,0,Fading Contender,29.0,11,0.6363636363636364,0.36363636363636365,-0.23636363636363633,-0.16363636363636364,2.0,2
Hakeem Dawodu,0,Fading Contender,29.0,18,0.7222222222222222,0.3888888888888889,-0.3222222222222222,-0.3888888888888889,5.0,2
Hamdy Abdelwahab,0,Fading Contender,29.0,9,0.7777777777777778,0.5555555555555556,-0.1777777777777778,-0.35555555555555557,3.0,1
Hannah Cifers,3,Veteran Contender,33.9,16,0.625,0.3125,-0.22499999999999998,-0.3125,5.0,3
Hannah Goldy,4,Active Performer,29.0,11,0.5454545454545454,0.18181818181818182,-0.3454545454545454,0.018181818181818188,2.0,3
Hans Stringer,1,Veteran Contender,38.8,32,0.6875,0.53125,-0.2875,-0.33125,3.0,2
Harry Hardwick,4,Active Performer,29.0,18,0.7222222222222222,0.3888888888888889,0.07777777777777783,0.21111111111111108,1.0,1
Harry Hunsucker,1,Veteran Contender,37.3,12,0.5833333333333334,0.5833333333333334,-0.18333333333333335,-0.18333333333333335,1.0,2
Hatsu Hioki,1,Veteran Contender,42.8,43,0.6744186046511628,0.3953488372093023,-0.27441860465116275,-0.1953488372093023,3.0,3
Hayder Hassan,1,Veteran Contender,43.6,13,0.6923076923076923,0.46153846153846156,-0.09230769230769231,-0.26153846153846155,0.0,3
Heather Jo Clark,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Hecher Sosa,2,Elite Finisher,29.0,14,0.9285714285714286,0.5714285714285714,0.0714285714285714,0.22857142857142865,0.0,1
Hector Aldana,4,Active Performer,37.7,7,0.5714285714285714,0.42857142857142855,-0.17142857142857137,-0.028571428571428525,2.0,3
Hector Lombard,3,Veteran Contender,48.3,48,0.7083333333333334,0.5416666666666666,-0.7083333333333334,-0.5416666666666666,8.0,8
Hector Sandoval,4,Active Performer,39.8,18,0.7777777777777778,0.3333333333333333,-0.1777777777777778,0.06666666666666671,0.0,1
Hector Urbina,4,Active Performer,38.6,28,0.6071428571428571,0.5,-0.20714285714285707,-0.09999999999999998,1.0,2
Heili Alateng,4,Active Performer,29.0,28,0.6071428571428571,0.2857142857142857,-0.0071428571428571175,-0.08571428571428569,2.0,3
Henrique da Silva,4,Active Performer,36.7,6,0.3333333333333333,0.3333333333333333,-0.1333333333333333,-0.1333333333333333,3.0,4
Henry Briones,4,Active Performer,45.5,4,0.25,0.25,0.0,0.0,2.0,3
Henry Cejudo,0,Fading Contender,29.0,23,0.7391304347826086,0.391304347826087,-0.5391304347826087,-0.19130434782608696,3.0,4
Henry Martinez,1,Veteran Contender,42.8,12,0.75,0.5,-0.15000000000000002,-0.09999999999999998,2.0,1
Herbert Burns,0,Fading Contender,29.0,16,0.6875,0.5625,-0.2875,-0.16249999999999998,2.0,3
Hernani Perpetuo,1,Veteran Contender,41.0,30,0.6666666666666666,0.4666666666666667,-0.2666666666666666,-0.06666666666666665,1.0,2
Holly Holm,3,Veteran Contender,29.0,22,0.6818181818181818,0.36363636363636365,-0.08181818181818179,-0.36363636363636365,7.0,3
Horacio Gutierrez,4,Active Performer,35.7,9,0.6666666666666666,0.5555555555555556,-0.06666666666666665,-0.15555555555555556,1.0,2
Hu Yaozong,2,Elite Finisher,31.1,9,0.6666666666666666,0.6666666666666666,-0.06666666666666665,-0.06666666666666665,0.0,3
Hugo Viana,4,Active Performer,43.6,11,0.7272727272727273,0.09090909090909091,-0.32727272727272727,0.1090909090909091,3.0,2
Humberto Bandenay,4,Active Performer,31.7,37,0.7027027027027027,0.5405405405405406,0.0972972972972973,0.2594594594594595,0.0,3
Humberto Brown,4,Active Performer,29.0,10,0.4,0.3,0.0,-0.09999999999999998,3.0,3
Hunter Azure,4,Active Performer,34.2,16,0.75,0.375,-0.15000000000000002,0.025000000000000022,1.0,2
Hyder Amil,2,Elite Finisher,29.0,13,0.9230769230769231,0.6153846153846154,-0.12307692307692308,-0.015384615384615441,1.0,1
Hyun Gyu Lim,1,Veteran Contender,41.3,21,0.6190476190476191,0.5714285714285714,-0.41904761904761906,-0.3714285714285714,2.0,3
HyunSung Park,2,Elite Finisher,29.0,22,0.8181818181818182,0.7272727272727273,-0.018181818181818188,-0.32727272727272727,1.0,2
Ian Entwistle,1,Veteran Contender,39.5,13,0.6923076923076923,0.6153846153846154,-0.29230769230769227,-0.2153846153846154,1.0,2
Ian Garry,0,Fading Contender,29.0,17,0.9411764705882353,0.47058823529411764,-0.14117647058823524,-0.47058823529411764,4.0,1
Ian Heinisch,1,Veteran Contender,37.8,18,0.7777777777777778,0.3888888888888889,-0.37777777777777777,-0.18888888888888888,0.0,2
Ian Loveland,4,Active Performer,42.7,27,0.6296296296296297,0.5555555555555556,-0.029629629629629672,0.0444444444444444,1.0,4
Ian Machado Garry,0,Fading Contender,29.0,10,0.9,0.3,-0.09999999999999998,-0.3,4.0,1
Ian McCall,3,Veteran Contender,42.0,20,0.65,0.35,-0.25,-0.35,6.0,3
Iasmin Lucindo,0,Fading Contender,29.0,23,0.7391304347826086,0.4782608695652174,0.0608695652173914,-0.2782608695652174,2.0,2
Ibo Aslan,2,Elite Finisher,29.0,19,0.8421052631578947,0.8421052631578947,-0.2421052631578947,-0.2421052631578947,1.0,2
Ignacio Bahamondes,2,Elite Finisher,29.0,24,0.75,0.5833333333333334,-0.15000000000000002,0.016666666666666607,0.0,1
Igor Araujo,1,Veteran Contender,45.4,35,0.7142857142857143,0.5142857142857142,-0.3142857142857143,-0.5142857142857142,5.0,3
Igor Pokrajac,4,Active Performer,47.4,44,0.6590909090909091,0.5681818181818182,-0.05909090909090908,0.031818181818181746,2.0,5
Igor Severino,2,Elite Finisher,29.0,10,0.9,0.8,-0.09999999999999998,-0.20000000000000007,1.0,1
Ihor Potieria,0,Fading Contender,29.0,28,0.75,0.6428571428571429,-0.55,-0.6428571428571429,4.0,2
Ike Villanueva,4,Active Performer,42.1,5,0.2,0.2,0.0,0.0,1.0,2
Ikram Aliskerov,2,Elite Finisher,29.0,19,0.8947368421052632,0.631578947368421,-0.09473684210526312,-0.03157894736842104,0.0,1
Ildemar Alcantara,1,Veteran Contender,43.5,42,0.6190476190476191,0.47619047619047616,-0.21904761904761905,-0.07619047619047614,2.0,5
Ilia Topuria,2,Elite Finisher,29.0,16,1.0,0.875,0.0,-0.07499999999999996,0.0,0
Iliarde Santos,1,Veteran Contender,45.6,49,0.6530612244897959,0.42857142857142855,-0.25306122448979584,-0.028571428571428525,2.0,3
Ilir Latifi,0,Fading Contender,29.0,27,0.6666666666666666,0.4074074074074074,-0.06666666666666665,-0.4074074074074074,5.0,3
Imanol Rodriguez,2,Elite Finisher,29.0,7,1.0,1.0,0.0,0.0,0.0,0
Impa Kasanganay,4,Active Performer,32.3,25,0.76,0.4,-0.16000000000000003,0.0,3.0,2
Ion Cutelaba,4,Active Performer,29.0,33,0.6060606060606061,0.5151515151515151,-0.0060606060606061,-0.11515151515151512,0.0,3
Irene Aldana,4,Active Performer,29.0,22,0.6818181818181818,0.5,-0.08181818181818179,-0.09999999999999998,1.0,2
Irina Alekseeva,0,Fading Contender,29.0,9,0.5555555555555556,0.4444444444444444,-0.15555555555555556,-0.2444444444444444,2.0,3
Irwin Rivera,4,Active Performer,37.2,18,0.6666666666666666,0.3888888888888889,-0.06666666666666665,-0.18888888888888888,0.0,2
Isaac Dulgarian,2,Elite Finisher,29.0,8,0.875,0.875,-0.07499999999999996,-0.07499999999999996,1.0,1
Isaac Thomson,2,Elite Finisher,29.0,11,0.8181818181818182,0.45454545454545453,-0.018181818181818188,-0.2545454545454545,0.0,1
Isaac Vallie-Flagg,1,Veteran Contender,48.1,23,0.6521739130434783,0.391304347826087,-0.45217391304347826,-0.19130434782608696,0.0,3
Isabela De Pauda,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Islam Dulatov,2,Elite Finisher,29.0,13,0.9230769230769231,0.9230769230769231,0.07692307692307687,0.07692307692307687,0.0,1
Islam Makhachev,2,Elite Finisher,29.0,30,0.9666666666666667,0.7,0.033333333333333326,0.10000000000000009,0.0,1
Ismael Bonfim,0,Fading Contender,29.0,26,0.7692307692307693,0.5,-0.36923076923076925,-0.3,3.0,2
Ismail Naurdiev,0,Fading Contender,29.0,33,0.7272727272727273,0.5454545454545454,-0.32727272727272727,-0.3454545454545454,2.0,2
Israel Adesanya,0,Fading Contender,29.0,29,0.8275862068965517,0.5517241379310345,-0.6275862068965516,-0.35172413793103446,2.0,3
Istela Nunes,3,Veteran Contender,29.0,14,0.42857142857142855,0.14285714285714285,-0.42857142857142855,-0.14285714285714285,8.0,6
Iuri Alcantara,1,Veteran Contender,45.8,46,0.7608695652173914,0.6086956521739131,-0.36086956521739133,-0.20869565217391306,0.0,2
Ivan Erslan,0,Fading Contender,29.0,20,0.7,0.6,-0.29999999999999993,-0.19999999999999996,1.0,2
Ivan Jorge,1,Veteran Contender,45.5,34,0.7941176470588235,0.47058823529411764,-0.39411764705882346,-0.47058823529411764,6.0,2
Ivan Menjivar,1,Veteran Contender,43.9,36,0.6944444444444444,0.5277777777777778,-0.2944444444444444,-0.12777777777777777,1.0,2
Ivana Petrovic,0,Fading Contender,29.0,11,0.7272727272727273,0.6363636363636364,-0.32727272727272727,-0.23636363636363633,1.0,2
