date,f1_name,f2_name,weight_class,no_of_rounds,m1_prob,m2a_prob,m2a_pick,pick_novig,gap,gap_size,gap_zone,gap_zone_label,gap_direction,closing_odds,m1_m2a_agree,vegas_agree,triple_agree,m2b_win_prob,m2b_confidence,pick_won,split
2026-02-07,Kyoji Horiguchi,Amir Albazi,Flyweight,3,0.6843,0.7843,Kyoji Horiguchi,0.7595,0.0248,0.0248,2,Lean,1,-375.0,1,1,1,0.8937,LOCK,1,test
2026-02-07,Jailton Almeida,Rizvan Kuniev,Heavyweight,3,0.6719,0.6597,Jailton Almeida,0.5996,0.0601,0.0601,4,Value,1,-166.0,1,1,1,0.8345,LOCK,0,test
2026-02-07,Michal Oleksiejczuk,Marc-Andre Barriault,Middleweight,3,0.7194,0.792,Michal Oleksiejczuk,0.7995,-0.0074,0.0074,0,Lock,-1,-490.0,1,1,1,0.9064,LOCK,1,test
2026-02-07,Farid Basharat,Jean Matsumoto,Bantamweight,3,0.6835,0.7767,Farid Basharat,0.7213,0.0555,0.0555,4,Value,1,-300.0,1,1,1,0.9093,LOCK,1,test
2026-02-07,Julius Walker,Dustin Jacoby,Light Heavyweight,3,0.432,0.402,Dustin Jacoby,0.5707,0.0273,0.0273,2,Lean,1,-146.0,1,1,1,0.6439,MEDIUM,1,test
2026-02-07,Alex Morono,Daniil Donchenko,Welterweight,3,0.1366,0.1886,Daniil Donchenko,0.8647,-0.0533,0.0533,4,Value,-1,-900.0,1,1,1,0.9709,LOCK,1,test
2026-02-07,Nikolay Veretennikov,Niko Price,Welterweight,3,0.5298,0.6395,Nikolay Veretennikov,0.6947,-0.0551,0.0551,4,Value,-1,-260.0,1,1,1,0.5639,MEDIUM,1,test
2026-02-07,Javid Basharat,Gianni Vazquez,Bantamweight,3,0.8928,0.8449,Javid Basharat,0.8077,0.0372,0.0372,3,Watch,1,-300.0,1,1,1,0.966,LOCK,1,test
2026-02-07,Wang Cong,Eduarda Moura,Catch Weight,3,0.7222,0.7654,Wang Cong,0.7328,0.0325,0.0325,3,Watch,1,-320.0,1,1,1,0.9416,LOCK,1,test
2026-02-07,Jakub Wiklacz,Muin Gafurov,Bantamweight,3,0.2486,0.3486,Muin Gafurov,0.537,0.1144,0.1144,6,Max Value,1,-126.0,1,1,1,0.9243,LOCK,0,test
2026-01-31,Diego Lopes,Alexander Volkanovski,Featherweight,5,0.2439,0.2845,Alexander Volkanovski,0.5934,0.1222,0.1222,6,Max Value,1,-162.0,1,1,1,0.9558,LOCK,1,test
2026-01-31,Benoit Saint Denis,Dan Hooker,Lightweight,3,0.6852,0.7479,Benoit Saint Denis,0.7664,-0.0184,0.0184,1,Strong,-1,-400.0,1,1,1,0.8535,LOCK,1,test
2026-01-31,Rafael Fiziev,Mauricio Ruffy,Lightweight,3,0.4942,0.4881,Mauricio Ruffy,0.4672,0.0447,0.0447,3,Watch,1,106.0,1,0,0,0.5655,MEDIUM,1,test
2026-01-31,Tai Tuivasa,Tallison Teixeira,Heavyweight,3,0.4268,0.3239,Tallison Teixeira,0.7213,-0.0452,0.0452,3,Watch,-1,-300.0,1,1,1,0.7278,HIGH,1,test
2026-01-31,Jamie Mullarkey,Quillan Salkilld,Lightweight,3,0.2297,0.208,Quillan Salkilld,0.88,-0.088,0.088,5,Strong Value,-1,-1100.0,1,1,1,0.9421,LOCK,1,test
2026-01-31,Billy Elekana,Junior Tafa,Light Heavyweight,3,0.3774,0.4968,Junior Tafa,0.2998,0.2034,0.2034,6,Max Value,1,220.0,1,0,0,0.7068,HIGH,0,test
2026-01-31,Cody Brundage,Cam Rowston,Middleweight,3,0.3709,0.292,Cam Rowston,0.7532,-0.0452,0.0452,3,Watch,-1,-360.0,1,1,1,0.8265,LOCK,1,test
2026-01-31,Torrez Finney,Jacob Malkoun,Middleweight,3,0.4263,0.4068,Jacob Malkoun,0.5635,0.0297,0.0297,2,Lean,1,-142.0,1,1,1,0.649,MEDIUM,1,test
2026-01-31,Jonathan Micallef,Oban Elliott,Welterweight,3,0.4165,0.4083,Oban Elliott,0.463,0.1287,0.1287,6,Max Value,1,108.0,1,0,0,0.7793,LOCK,0,test
2026-01-31,Kaan Ofli,Yizha,Featherweight,3,0.2404,0.3045,Yizha,0.6841,0.0114,0.0114,1,Strong,1,-245.0,1,1,1,0.949,LOCK,0,test
2026-01-31,Sangwook Kim,Dom Mar Fan,Lightweight,5,0.4187,0.4543,Dom Mar Fan,0.591,-0.0454,0.0454,3,Watch,-1,-158.0,1,1,1,0.5853,MEDIUM,1,test
2026-01-31,Sebastian Szalay,Keiichiro Nakamura,Featherweight,5,0.6442,0.5375,Sebastian Szalay,0.5242,0.0133,0.0133,1,Strong,1,-120.0,1,1,1,0.7668,LOCK,0,test
2026-01-31,Lawrence Lui,Sulangrangbo,Bantamweight,5,0.4473,0.3257,Sulangrangbo,0.7136,-0.0392,0.0392,3,Watch,-1,-290.0,1,1,1,0.7096,HIGH,0,test
2026-01-24,Justin Gaethje,Paddy Pimblett,Lightweight,5,0.4721,0.3364,Paddy Pimblett,0.6806,-0.017,0.017,1,Strong,-1,-245.0,1,1,1,0.6459,MEDIUM,0,test
2026-01-24,Sean O'Malley,Song Yadong,Bantamweight,3,0.6924,0.739,Sean O'Malley,0.666,0.073,0.073,4,Value,1,-225.0,1,1,1,0.9214,LOCK,1,test
2026-01-24,Waldo Cortes Acosta,Derrick Lewis,Heavyweight,3,0.691,0.7881,Waldo Cortes Acosta,0.7402,0.0478,0.0478,3,Watch,1,-335.0,1,1,1,0.8885,LOCK,1,test
2026-01-24,Arnold Allen,Jean Silva,Featherweight,3,0.4121,0.3367,Jean Silva,0.6613,0.002,0.002,0,Lock,1,-220.0,1,1,1,0.76,LOCK,1,test
2026-01-24,Deiveson Figueiredo,Umar Nurmagomedov,Bantamweight,3,0.3316,0.1567,Umar Nurmagomedov,0.9009,-0.0576,0.0576,4,Value,-1,-1500.0,1,1,1,0.9116,LOCK,1,test
2026-01-24,Ateba Gautier,Andrey Pulyaev,Middleweight,3,0.7311,0.7852,Ateba Gautier,0.8736,-0.0884,0.0884,5,Strong Value,-1,-1000.0,1,1,1,0.8775,LOCK,1,test
2026-01-24,Modestas Bukauskas,Nikita Krylov,Light Heavyweight,3,0.3705,0.3782,Nikita Krylov,0.4533,0.1686,0.1686,6,Max Value,1,112.0,1,0,0,0.8359,LOCK,1,test
2026-01-24,Charles Johnson,Alex Perez,Flyweight,3,0.3827,0.5156,Charles Johnson,0.622,-0.1064,0.1064,6,Max Value,-1,-184.0,0,1,0,0.2766,LOW,0,test
2026-01-24,Denzel Freeman,Josh Hokit,Heavyweight,3,0.204,0.2929,Josh Hokit,0.6947,0.0125,0.0125,1,Strong,1,-260.0,1,1,1,0.9602,LOCK,1,test
2026-01-24,Ty Miller,Adam Fugitt,Welterweight,3,0.6743,0.7327,Ty Miller,0.7764,-0.0438,0.0438,3,Watch,-1,-420.0,1,1,1,0.8579,LOCK,1,test
2025-12-13,Brandon Royval,Manel Kape,Flyweight,5,0.4107,0.346,Manel Kape,0.6806,-0.0266,0.0266,2,Lean,-1,-245.0,1,1,1,0.756,LOCK,1,test
2025-12-13,Kevin Vallejos,Giga Chikadze,Featherweight,3,0.7184,0.794,Kevin Vallejos,0.7595,0.0345,0.0345,3,Watch,1,-375.0,1,1,1,0.9511,LOCK,1,test
2025-12-13,Cesar Almeida,Cezary Oleksiejczuk,Middleweight,3,0.3464,0.3148,Cezary Oleksiejczuk,0.6565,0.0287,0.0287,2,Lean,1,-215.0,1,1,1,0.8661,LOCK,1,test
2025-12-13,Melquizael Costa,Morgan Charriere,Featherweight,3,0.6521,0.6357,Melquizael Costa,0.5965,0.0391,0.0391,3,Watch,1,-164.0,1,1,1,0.7751,LOCK,1,test
2025-12-13,Yaroslav Amosov,Neil Magny,Welterweight,3,0.4008,0.6489,Yaroslav Amosov,0.8119,-0.163,0.163,6,Max Value,-1,-550.0,0,1,0,0.2684,LOW,1,test
2025-12-13,Isaac Thomson,Joanderson Brito,Featherweight,3,0.2583,0.2917,Joanderson Brito,0.6854,0.0229,0.0229,2,Lean,1,-250.0,1,1,1,0.9466,LOCK,1,test
2025-12-13,Sean Sharaf,Steven Asplund,Heavyweight,3,0.0324,0.274,Steven Asplund,0.6565,0.0695,0.0695,4,Value,1,-215.0,1,1,1,0.9737,LOCK,1,test
2025-12-13,Guilherme Pat,Allen Frye Jr.,Heavyweight,3,0.846,0.7433,Guilherme Pat,0.6274,0.1158,0.1158,6,Max Value,1,-188.0,1,1,1,0.9698,LOCK,1,test
2025-12-06,Petr Yan,Merab Dvalishvili,Bantamweight,5,0.3942,0.2252,Merab Dvalishvili,0.7595,0.0153,0.0153,1,Strong,1,-375.0,1,1,1,0.8444,LOCK,0,test
2025-12-06,Joshua Van,Alexandre Pantoja,Flyweight,5,0.6137,0.3579,Alexandre Pantoja,0.6515,-0.0094,0.0094,0,Lock,-1,-210.0,0,1,0,0.5079,LOW,0,test
2025-12-06,Tatsuro Taira,Brandon Moreno,Flyweight,3,0.646,0.5195,Tatsuro Taira,0.5154,0.0041,0.0041,0,Lock,1,-116.0,1,1,1,0.7484,HIGH,1,test
2025-12-06,Henry Cejudo,Payton Talbott,Bantamweight,3,0.2104,0.3046,Payton Talbott,0.6854,0.01,0.01,0,Lock,1,-250.0,1,1,1,0.9549,LOCK,1,test
2025-12-06,Grant Dawson,Manuel Torres,Lightweight,3,0.342,0.5658,Grant Dawson,0.7002,-0.1343,0.1343,6,Max Value,-1,-270.0,0,1,0,0.242,LOW,0,test
2025-12-06,Terrance McKinney,Chris Duncan,Lightweight,3,0.6071,0.5311,Terrance McKinney,0.463,0.0681,0.0681,4,Value,1,108.0,1,0,0,0.8138,LOCK,0,test
2025-12-06,Nazim Sadykhov,Fares Ziam,Lightweight,3,0.3972,0.3472,Fares Ziam,0.6274,0.0254,0.0254,2,Lean,1,-188.0,1,1,1,0.7807,LOCK,1,test
2025-12-06,Marvin Vettori,Brunno Ferreira,Middleweight,3,0.5022,0.5145,Marvin Vettori,0.5404,-0.0259,0.0259,2,Lean,-1,-130.0,1,1,1,0.5055,LOW,0,test
2025-12-06,Jalin Turner,Edson Barboza,Lightweight,3,0.5324,0.6945,Jalin Turner,0.7907,-0.0962,0.0962,5,Strong Value,-1,-460.0,1,1,1,0.5986,MEDIUM,1,test
2025-12-06,Iwo Baraniewski,Ibo Aslan,Light Heavyweight,3,0.4248,0.5548,Iwo Baraniewski,0.6565,-0.1017,0.1017,6,Max Value,-1,-215.0,0,1,0,0.3191,LOW,1,test
2025-12-06,Mansur Abdul-Malik,Antonio Trocoli,Middleweight,3,0.8743,0.7953,Mansur Abdul-Malik,0.911,-0.1157,0.1157,6,Max Value,-1,-1800.0,1,1,1,0.9017,LOCK,1,test
2025-12-06,Muhammad Naimov,Mairon Santos,Featherweight,3,0.4485,0.3284,Mairon Santos,0.6806,-0.009,0.009,0,Lock,-1,-245.0,1,1,1,0.7332,HIGH,1,test
2025-11-22,Arman Tsarukyan,Dan Hooker,Lightweight,5,0.7131,0.7688,Arman Tsarukyan,0.8475,-0.0788,0.0788,4,Value,-1,-750.0,1,1,1,0.8801,LOCK,1,test
2025-11-22,Ian Machado Garry,Belal Muhammad,Welterweight,3,0.478,0.6601,Ian Machado Garry,0.7136,-0.0534,0.0534,4,Value,-1,-290.0,0,1,0,0.3721,LOW,1,test
2025-11-22,Alonzo Menifield,Volkan Oezdemir,Light Heavyweight,3,0.5059,0.3645,Volkan Oezdemir,0.669,-0.0335,0.0335,3,Watch,-1,-230.0,0,1,0,0.467,LOW,1,test
2025-11-22,Myktybek Orolbai,Jack Hermansson,Welterweight,3,0.4874,0.5762,Myktybek Orolbai,0.6386,-0.0625,0.0625,4,Value,-1,-198.0,0,1,0,0.3255,LOW,1,test
2025-11-22,Shamil Gaziev,Waldo Cortes Acosta,Heavyweight,3,0.2838,0.3351,Waldo Cortes Acosta,0.5742,0.0907,0.0907,5,Strong Value,1,-148.0,1,1,1,0.8922,LOCK,1,test
2025-11-22,Tagir Ulanbekov,Kyoji Horiguchi,Flyweight,3,0.5081,0.6172,Tagir Ulanbekov,0.6735,-0.0562,0.0562,4,Value,-1,-235.0,1,1,1,0.5439,LOW,0,test
2025-11-22,Bogdan Grad,Luke Riley,Featherweight,3,0.3601,0.3346,Luke Riley,0.6854,-0.02,0.02,2,Lean,-1,-250.0,1,1,1,0.8285,LOCK,1,test
2025-11-22,Saygid Izagakhmaev,Nicolas Dalby,Welterweight,3,0.4981,0.6861,Saygid Izagakhmaev,0.7402,-0.0541,0.0541,4,Value,-1,-335.0,0,1,0,0.4098,LOW,0,test
2025-11-22,Alex Perez,Asu Almabayev,Flyweight,3,0.5279,0.3791,Asu Almabayev,0.6464,-0.0255,0.0255,2,Lean,-1,-205.0,0,1,0,0.4943,LOW,1,test
2025-11-22,Rafael Cerqueira,Abdul Rakhman Yakhyaev,Light Heavyweight,3,0.0166,0.164,Abdul Rakhman Yakhyaev,0.904,-0.0679,0.0679,4,Value,-1,-1600.0,1,1,1,0.9687,LOCK,1,test
2025-11-22,Aleksandre Topuria,Bekzat Almakhan,Bantamweight,3,0.8266,0.724,Aleksandre Topuria,0.5583,0.1657,0.1657,6,Max Value,1,-138.0,1,1,1,0.955,LOCK,1,test
2025-11-22,Ryan Loder,Ismail Naurdiev,Middleweight,3,0.5124,0.5062,Ryan Loder,0.4672,0.039,0.039,3,Watch,1,106.0,1,0,0,0.5914,MEDIUM,0,test
2025-11-22,Shem Rock,Nurullo Aliev,Lightweight,3,0.2506,0.2626,Nurullo Aliev,0.7328,0.0045,0.0045,0,Lock,1,-320.0,1,1,1,0.9291,LOCK,1,test
2025-11-22,Marek Bujlo,Denzel Freeman,Heavyweight,3,0.3848,0.3397,Denzel Freeman,0.669,-0.0087,0.0087,0,Lock,-1,-230.0,1,1,1,0.7959,LOCK,1,test
2025-11-15,Islam Makhachev,Jack Della Maddalena,Welterweight,5,0.6929,0.7729,Islam Makhachev,0.7328,0.0401,0.0401,3,Watch,1,-320.0,1,1,1,0.8961,LOCK,1,test
2025-11-15,Sean Brady,Michael Morales,Welterweight,3,0.5214,0.5249,Sean Brady,0.579,-0.0541,0.0541,4,Value,-1,-152.0,1,1,1,0.5172,LOW,0,test
2025-11-15,Leon Edwards,Carlos Prates,Welterweight,3,0.5789,0.4573,Carlos Prates,0.5824,-0.0397,0.0397,3,Watch,-1,-154.0,0,1,0,0.3824,LOW,1,test
2025-11-15,Benoit Saint Denis,Beneil Dariush,Lightweight,3,0.5181,0.5953,Benoit Saint Denis,0.6301,-0.0348,0.0348,3,Watch,-1,-190.0,1,1,1,0.5477,LOW,1,test
2025-11-15,Bo Nickal,Rodolfo Vieira,Middleweight,3,0.7788,0.747,Bo Nickal,0.6806,0.0664,0.0664,4,Value,1,-245.0,1,1,1,0.9658,LOCK,1,test
2025-11-15,Roman Kopylov,Gregory Rodrigues,Middleweight,3,0.4895,0.3598,Gregory Rodrigues,0.6361,0.0041,0.0041,0,Lock,1,-196.0,1,1,1,0.5714,MEDIUM,1,test
2025-11-15,Ethyn Ewing,Malcolm Wellmaker,Featherweight,3,0.7009,0.297,Malcolm Wellmaker,0.7764,-0.0735,0.0735,4,Value,-1,-420.0,0,1,0,0.6563,HIGH,0,test
2025-11-15,Gerald Meerschaert,Kyle Daukaus,Middleweight,3,0.424,0.2065,Kyle Daukaus,0.7955,-0.002,0.002,0,Lock,-1,-480.0,1,1,1,0.8163,LOCK,1,test
2025-11-15,Chepe Mariscal,Pat Sabatini,Featherweight,3,0.4855,0.4158,Pat Sabatini,0.5154,0.0688,0.0688,4,Value,1,-116.0,1,1,1,0.5954,MEDIUM,1,test
2025-11-15,Eric McConico,Baisangur Susurkaev,Middleweight,3,0.2314,0.2296,Baisangur Susurkaev,0.8736,-0.1031,0.1031,6,Max Value,-1,-1000.0,1,1,1,0.9276,LOCK,1,test
2025-11-15,Matheus Camilo,Viacheslav Borshchev,Lightweight,3,0.4031,0.4574,Viacheslav Borshchev,0.3903,0.1523,0.1523,6,Max Value,1,146.0,1,0,0,0.7312,HIGH,0,test
2025-11-08,Gabriel Bonfim,Randy Brown,Welterweight,5,0.51,0.5751,Gabriel Bonfim,0.5965,-0.0214,0.0214,2,Lean,-1,-164.0,1,1,1,0.5304,LOW,1,test
2025-11-08,Matt Schnell,Joseph Morales,Flyweight,3,0.5129,0.2023,Joseph Morales,0.7995,-0.0017,0.0017,0,Lock,-1,-490.0,0,1,0,0.6183,MEDIUM,1,test
2025-11-08,Uros Medic,Muslim Salikhov,Welterweight,3,0.6389,0.5622,Uros Medic,0.5427,0.0194,0.0194,1,Strong,1,-130.0,1,1,1,0.7852,LOCK,1,test
2025-11-08,Ismael Bonfim,Chris Padilla,Lightweight,3,0.4783,0.4838,Chris Padilla,0.5198,-0.0036,0.0036,0,Lock,-1,-118.0,1,1,1,0.5367,LOW,1,test
2025-11-08,Christian Leroy Duncan,Marco Tulio,Middleweight,3,0.4176,0.3991,Marco Tulio,0.5996,0.0013,0.0013,0,Lock,1,-166.0,1,1,1,0.6563,HIGH,0,test
2025-11-08,Jamall Emmers,Hyder Amil,Featherweight,3,0.396,0.3871,Hyder Amil,0.5707,0.0422,0.0422,3,Watch,1,-146.0,1,1,1,0.7534,LOCK,0,test
2025-11-08,Raoni Barcelos,Ricky Simon,Bantamweight,3,0.5911,0.4433,Ricky Simon,0.6274,-0.0708,0.0708,4,Value,-1,-188.0,0,1,0,0.3801,LOW,0,test
2025-11-08,Max Gimenis,Josh Hokit,Heavyweight,3,0.0427,0.2098,Josh Hokit,0.7812,0.009,0.009,0,Lock,1,-430.0,1,1,1,0.9647,LOCK,1,test
2025-11-08,Miles Johns,Daniel Marcos,Bantamweight,3,0.4028,0.3891,Daniel Marcos,0.6183,-0.0074,0.0074,0,Lock,-1,-180.0,1,1,1,0.7203,HIGH,1,test
2025-11-08,Jackson McVey,Zach Reese,Catch Weight,3,0.4458,0.3763,Zach Reese,0.6901,-0.0664,0.0664,4,Value,-1,-255.0,1,1,1,0.6514,HIGH,1,test
2025-11-01,Steve Garcia,David Onama,Featherweight,5,0.7629,0.5849,Steve Garcia,0.5583,0.0266,0.0266,2,Lean,1,-138.0,1,1,1,0.868,LOCK,1,test
2025-11-01,Waldo Cortes Acosta,Ante Delija,Heavyweight,3,0.7194,0.6158,Waldo Cortes Acosta,0.4573,0.1586,0.1586,6,Max Value,1,110.0,1,0,0,0.9183,LOCK,1,test
2025-11-01,Themba Gorimbo,Jeremiah Wells,Welterweight,3,0.5428,0.5561,Themba Gorimbo,0.5915,-0.0354,0.0354,3,Watch,-1,-166.0,1,1,1,0.5336,LOW,0,test
2025-11-01,Isaac Dulgarian,Yadier del Valle,Featherweight,3,0.3492,0.4549,Yadier del Valle,0.4293,0.1158,0.1158,6,Max Value,1,124.0,1,0,0,0.8205,LOCK,1,test
2025-11-01,Daniel Frunza,Charles Radtke,Welterweight,3,0.3487,0.3568,Charles Radtke,0.6068,0.0364,0.0364,3,Watch,1,-172.0,1,1,1,0.8095,LOCK,1,test
2025-11-01,Allan Nascimento,Cody Durden,Catch Weight,3,0.6234,0.7266,Allan Nascimento,0.7258,0.0008,0.0008,0,Lock,1,-310.0,1,1,1,0.7614,LOCK,1,test
2025-11-01,Billy Elekana,Kevin Christian,Light Heavyweight,3,0.3956,0.5774,Billy Elekana,0.7002,-0.1227,0.1227,6,Max Value,-1,-270.0,0,1,0,0.2327,LOW,1,test
2025-11-01,Timmy Cuamba,ChangHo Lee,Bantamweight,3,0.3562,0.3746,ChangHo Lee,0.5,0.1254,0.1254,6,Max Value,1,-108.0,1,1,1,0.8264,LOCK,0,test
2025-11-01,Sedriques Dumas,Donte Johnson,Middleweight,3,0.209,0.2204,Donte Johnson,0.7472,0.0324,0.0324,3,Watch,1,-350.0,1,1,1,0.9764,LOCK,1,test
2025-11-01,Phil Rowe,Seokhyeon Ko,Welterweight,3,0.324,0.3652,Seokhyeon Ko,0.6183,0.0165,0.0165,1,Strong,1,-180.0,1,1,1,0.8206,LOCK,1,test
2025-10-25,Mario Bautista,Umar Nurmagomedov,Bantamweight,3,0.3061,0.1891,Umar Nurmagomedov,0.8282,-0.0173,0.0173,1,Strong,-1,-620.0,1,1,1,0.9325,LOCK,1,test
2025-10-25,Jailton Almeida,Alexander Volkov,Heavyweight,3,0.5967,0.6449,Jailton Almeida,0.6386,0.0063,0.0063,0,Lock,1,-198.0,1,1,1,0.6896,HIGH,0,test
2025-10-25,Azamat Murzakanov,Aleksandar Rakic,Light Heavyweight,3,0.6144,0.5011,Azamat Murzakanov,0.4802,0.0209,0.0209,2,Lean,1,100.0,1,0,0,0.7928,LOCK,1,test
2025-10-25,Nasrat Haqparast,Quillan Salkilld,Lightweight,3,0.321,0.3721,Quillan Salkilld,0.5242,0.1037,0.1037,6,Max Value,1,-120.0,1,1,1,0.871,LOCK,1,test
2025-10-25,Ikram Aliskerov,JunYong Park,Middleweight,3,0.6357,0.6875,Ikram Aliskerov,0.669,0.0184,0.0184,1,Strong,1,-230.0,1,1,1,0.8073,LOCK,1,test
2025-10-25,Mateusz Rebecki,Ludovit Klein,Lightweight,3,0.5143,0.5117,Mateusz Rebecki,0.463,0.0487,0.0487,3,Watch,1,108.0,1,0,0,0.5902,MEDIUM,0,test
2025-10-25,Valter Walker,Louie Sutherland,Heavyweight,3,0.8463,0.8251,Valter Walker,0.7711,0.054,0.054,4,Value,1,-405.0,1,1,1,0.9796,LOCK,1,test
2025-10-25,Jose Delgado,Nathaniel Wood,Featherweight,3,0.4962,0.492,Nathaniel Wood,0.4066,0.1014,0.1014,6,Max Value,1,136.0,1,0,0,0.6014,MEDIUM,1,test
2025-10-25,Hamdy Abdelwahab,Chris Barnett,Heavyweight,3,0.8747,0.8376,Hamdy Abdelwahab,0.7812,0.0565,0.0565,4,Value,1,-430.0,1,1,1,0.9803,LOCK,1,test
2025-10-25,Mitch Raposo,Azat Maksum,Flyweight,3,0.4806,0.1973,Azat Maksum,0.8017,0.001,0.001,0,Lock,1,-500.0,1,1,1,0.7519,LOCK,0,test
2025-10-18,Reinier de Ridder,Brendan Allen,Middleweight,5,0.3406,0.4882,Brendan Allen,0.3387,0.1731,0.1731,6,Max Value,1,184.0,1,0,0,0.7559,LOCK,1,test
2025-10-18,Mike Malott,Kevin Holland,Welterweight,3,0.5625,0.4868,Kevin Holland,0.5045,0.0087,0.0087,0,Lock,1,-110.0,0,1,0,0.4013,LOW,0,test
2025-10-18,Marlon Vera,Aiemann Zahabi,Bantamweight,3,0.4025,0.4423,Aiemann Zahabi,0.5467,0.011,0.011,1,Strong,1,-132.0,1,1,1,0.7088,HIGH,1,test
2025-10-18,Davey Grant,Charles Jourdain,Bantamweight,3,0.4732,0.3792,Charles Jourdain,0.6301,-0.0093,0.0093,0,Lock,-1,-190.0,1,1,1,0.6013,MEDIUM,1,test
2025-10-18,Matt Frevola,Kyle Nelson,Lightweight,3,0.5424,0.5283,Matt Frevola,0.4533,0.075,0.075,4,Value,1,112.0,1,0,0,0.6245,MEDIUM,0,test
2025-10-18,Drew Dober,Kyle Prepolec,Lightweight,3,0.7949,0.8128,Drew Dober,0.7369,0.0759,0.0759,4,Value,1,-330.0,1,1,1,0.9719,LOCK,1,test
2025-10-18,Cody Gibson,Aoriqileng,Bantamweight,3,0.5554,0.6463,Cody Gibson,0.6266,0.0197,0.0197,1,Strong,1,-182.0,1,1,1,0.6292,MEDIUM,0,test
2025-10-18,Bruno Silva,HyunSung Park,Flyweight,3,0.2801,0.3343,HyunSung Park,0.666,-0.0003,0.0003,0,Lock,-1,-225.0,1,1,1,0.8899,LOCK,0,test
2025-10-18,Djorden Santos,Danny Barlow,Middleweight,3,0.4952,0.3426,Danny Barlow,0.6854,-0.028,0.028,2,Lean,-1,-250.0,1,1,1,0.6011,MEDIUM,0,test
2025-10-18,Azamat Bekoev,Yousri Belgaroui,Middleweight,3,0.1849,0.5402,Azamat Bekoev,0.7175,-0.1773,0.1773,6,Max Value,-1,-295.0,0,1,0,0.2686,LOW,0,test
2025-10-11,Charles Oliveira,Mateusz Gamrot,Lightweight,5,0.5667,0.5188,Charles Oliveira,0.5,0.0188,0.0188,1,Strong,1,-108.0,1,0,0,0.6353,MEDIUM,1,test
2025-10-11,Deiveson Figueiredo,Montel Jackson,Bantamweight,3,0.3375,0.2519,Montel Jackson,0.7369,0.0112,0.0112,1,Strong,1,-330.0,1,1,1,0.8536,LOCK,0,test
2025-10-11,Vicente Luque,Joel Alvarez,Welterweight,3,0.3686,0.1813,Joel Alvarez,0.8155,0.0032,0.0032,0,Lock,1,-650.0,1,1,1,0.8814,LOCK,1,test
2025-10-11,Mario Pinto,Jhonata Diniz,Heavyweight,3,0.7012,0.5752,Mario Pinto,0.4758,0.0995,0.0995,5,Strong Value,1,102.0,1,0,0,0.9124,LOCK,1,test
2025-10-11,Kaan Ofli,Ricardo Ramos,Featherweight,3,0.3209,0.3333,Ricardo Ramos,0.666,0.0007,0.0007,0,Lock,1,-225.0,1,1,1,0.84,LOCK,0,test
2025-10-11,Lucas Almeida,Michael Aswell Jr.,Featherweight,3,0.328,0.3048,Michael Aswell Jr.,0.6947,0.0006,0.0006,0,Lock,1,-260.0,1,1,1,0.8739,LOCK,1,test
2025-10-11,Jafel Filho,Clayton Carpenter,Flyweight,3,0.466,0.438,Clayton Carpenter,0.4672,0.0948,0.0948,5,Strong Value,1,106.0,1,0,0,0.6809,HIGH,0,test
2025-10-11,Vitor Petrino,Thomas Petersen,Heavyweight,3,0.556,0.6436,Vitor Petrino,0.7175,-0.0738,0.0738,4,Value,-1,-295.0,1,1,1,0.5408,LOW,1,test
2025-10-11,Stewart Nicoll,Lucas Rocha,Flyweight,3,0.1286,0.3145,Lucas Rocha,0.4758,0.2097,0.2097,6,Max Value,1,102.0,1,0,0,0.9465,LOCK,1,test
2025-10-11,Saimon Oliveira,Luan Lacerda,Bantamweight,3,0.4863,0.402,Luan Lacerda,0.6052,-0.0072,0.0072,0,Lock,-1,-390.0,1,1,1,0.5673,MEDIUM,1,test
2025-10-04,Magomed Ankalaev,Alex Pereira,Light Heavyweight,5,0.4408,0.5919,Magomed Ankalaev,0.6854,-0.0935,0.0935,5,Strong Value,-1,-250.0,0,1,0,0.3163,LOW,0,test
2025-10-04,Merab Dvalishvili,Cory Sandhagen,Bantamweight,5,0.599,0.7457,Merab Dvalishvili,0.7764,-0.0307,0.0307,3,Watch,-1,-420.0,1,1,1,0.8116,LOCK,1,test
2025-10-04,Jiri Prochazka,Khalil Rountree Jr.,Light Heavyweight,3,0.6304,0.6421,Jiri Prochazka,0.6335,0.0086,0.0086,0,Lock,1,-194.0,1,1,1,0.7597,LOCK,1,test
2025-10-04,Josh Emmett,Youssef Zalal,Featherweight,3,0.3208,0.2058,Youssef Zalal,0.7907,0.0035,0.0035,0,Lock,1,-460.0,1,1,1,0.9061,LOCK,1,test
2025-10-04,Abus Magomedov,Joe Pyfer,Middleweight,3,0.4703,0.3621,Joe Pyfer,0.6464,-0.0085,0.0085,0,Lock,-1,-205.0,1,1,1,0.6321,MEDIUM,1,test
2025-10-04,Tre'ston Vines,Ateba Gautier,Middleweight,3,0.0827,0.1706,Ateba Gautier,0.911,-0.0816,0.0816,5,Strong Value,-1,-1800.0,1,1,1,0.9593,LOCK,1,test
2025-10-04,JooSang Yoo,Daniel Santos,Catch Weight,3,0.5104,0.428,Daniel Santos,0.5507,0.0213,0.0213,2,Lean,1,-134.0,0,1,0,0.4446,LOW,1,test
2025-10-04,Patchy Mix,Jakub Wiklacz,Bantamweight,3,0.3549,0.6024,Patchy Mix,0.7472,-0.1448,0.1448,6,Max Value,-1,-350.0,0,1,0,0.2308,LOW,0,test
